originx,originy,origin,destinationx,destinationy,destination
-36.72286687,174.72770902, EASTWOOD RISE,-36.72356845,174.7275166,1 EASTWOOD RISE
-36.77692443,174.71777797,25 CUNLIFFE PL,-36.77693552,174.71691775,12 CUNLIFFE PL
-36.78904363,174.72006903, GLENFIELD RD,-36.8646979,174.759153,230 SYMONDS ST
-36.80918925,174.73057465, ONEWA RD,-36.80986314,174.74080088,7 WOODSIDE AVE
-36.82231505,174.7967756, LAKE RD,-36.80411175,174.74430452,86 LAKE RD
-36.84595848,174.76601047,101 QUEEN ST,-36.84604488,174.76597838,105 QUEEN ST
-36.79101698,174.732896,71 LYNDEN AVE,-36.7907977,174.73332283,67 LYNDEN AVE
-36.7344177,174.72754108,134 HUGH GREEN DR,-36.73326183,174.72768058,126 KILLYBEGS DR
-36.78011608,174.7399267,210 ARCHERS RD,-36.77717457,174.7370397, BRUCE RD
-36.72531067,174.72507633,159 OAKTREE AVE,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.78784543,174.72198937,7 HIGH RD,-36.78784543,174.72198937,7 HIGH RD
-36.79638757,174.77391863,1 ELDON ST,-36.79510182,174.77292853, ELDON ST
-36.752991,174.73388152, SYCAMORE DR,-36.75179102,174.74618987, SUNNYNOOK RD
-36.76611332,174.74830265,181 FORREST HILL RD,-36.76609333,174.74781913,148 FORREST HILL RD
-36.75228642,174.7330055,2 SYCAMORE DR,-36.752991,174.73388152, SYCAMORE DR
-36.78057362,174.75158307,14 THORNTON RD,-36.74313355,174.71958642,18 COWLEY PL
-36.75735273,174.73668575,17 SALAMANCA RD,-36.75626997,174.73474922,46 SALAMANCA RD
-36.80243678,174.72946603,52 PUPUKE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.80194007,174.73163097,72 PUPUKE RD,-36.84971053,174.63197772, 339 LINCOLN RD
-36.8044589,174.7455224,15 DUDDING AVE,-36.80458172,174.74547168,17 DUDDING AVE
-36.79505918,174.75284798,30 AKORANGA DR,-36.74313355,174.71958642,18 COWLEY PL
-36.9521433,174.84649328,11 NGAIO ST,-36.85834127,174.81365828, NGAIO ST
-36.7954574,174.75288522,33 AKORANGA DR,-36.87756688,174.54833347,7 KITEWAHO RD
-36.7508044,174.73392753,250 SUNSET RD,-36.75115355,174.73801067,50 JUNIPER RD
-36.79284273,174.69323005,17 LANCASTER RD,-36.79217102,174.693717,22 LANCASTER RD
-36.8018883,174.73323228,79 PUPUKE RD,-36.80244325,174.73087292,49 PUPUKE RD
-36.804936,174.72556355,161 BIRKENHEAD AVE,-36.80327418,174.72730063,19 PUPUKE RD
-36.76454897,174.72348803,10 ODETTE RD,-36.76516055,174.72497497,50 GIRRAHWEEN DR
-36.765379,174.72361203,49 GIRRAHWEEN DR,-36.76627457,174.72580367,62 GIRRAHWEEN DR
-36.76200863,174.74293262,100 BECROFT DR,-36.76170655,174.74396327,3 LONGWOOD PL
-36.81175685,174.71685182,7 CHELSEA VIEW DR,-36.81226843,174.71674645,16 CHELSEA VIEW DR
-36.7911586,174.77363228,443 LAKE RD,-36.79190098,174.77466878,400 LAKE RD
-36.74497815,174.73334053,18 APOLLO DR,-36.74444367,174.7371848,17 CENTORIAN DR
-36.76110768,174.73543778,22 TOTARAVALE DR,-36.76177975,174.73710257, TOTARAVALE DR
-36.77326138,174.7322145, MARKEN PL,-36.77561872,174.72984955,74 WELDENE AVE
-36.76653273,174.71728323,20 GLENDHU RD,-36.76681817,174.717445,2 GLEN VISTA PL
-36.80621732,174.70701397,34 VERRAN RD,-36.80601992,174.70841548,44 VERRAN RD
-36.80309467,174.7427081, FOWLER ST,-36.80309467,174.7427081, FOWLER ST
-36.75206127,174.7245243,5 CABELLO PL,-36.75206127,174.7245243,5 CABELLO PL
-36.75228642,174.7330055,2 SYCAMORE DR,-36.75346143,174.73393195,13 SYCAMORE DR
-36.79515405,174.75234548,27 AKORANGA DR,-36.7941569,174.75343065,5 KITEWAO ST
-36.77498552,174.74645588,79 BOND CRES,-36.77416813,174.74635655,72 BOND CRES
-36.78854657,174.76588655,16 LOMOND ST,-36.74313355,174.71958642,18 COWLEY PL
-36.72701205,174.74525503,22 KNIGHTS RD,-36.72705475,174.74485302,26 KNIGHTS RD
-36.98472148,174.84476273, HILLSIDE RD,-36.92940018,174.84924692,61 HILLSIDE RD
-36.98357903,174.84568322,30 HILLSIDE RD,-36.92940018,174.84924692,61 HILLSIDE RD
-36.81299573,174.7443074,196 QUEEN ST,-36.81285578,174.74523903,2 BELLE VUE AVE
-36.77768842,174.7749137,308 HURSTMERE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.80442602,174.72514585,136 BIRKENHEAD AVE,-36.80425448,174.72550353,171 BIRKENHEAD AVE
-36.7689636,174.73413153,8 WOODALL PL,-36.74313355,174.71958642,18 COWLEY PL
-36.77332055,174.76714883,120 KITCHENER RD,-36.77118063,174.76740417,21 MILFORD RD
-36.79389928,174.74357603,11 HILLCREST AVE,-36.79379698,174.74345508,13 HILLCREST AVE
-36.73742752,174.71461385,109 BUSHLANDS PARK DR,-36.73756713,174.71426357,105 BUSHLANDS PARK DR
-36.69859478,174.73403692,79 STREDWICK DR,-36.69893,174.73514612,82 STREDWICK DR
-36.78920297,174.73270892,4 BEATRICE AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.7757225,174.7493159, FORREST HILL RD,-36.76619263,174.74757695,146 FORREST HILL RD
-36.7725844,174.77405878,19 TIRI RD,-36.77398698,174.77443385,7 AUDREY RD
-36.77441245,174.77539117,26 AUDREY RD,-36.77378342,174.77450985,5 AUDREY RD
-36.76126514,174.74387979,12 LONGWOOD PL,-36.76120623,174.74411792,14 LONGWOOD PL
-36.75179102,174.74618987, SUNNYNOOK RD,-36.75640115,174.74277128,72 SUNNYNOOK RD
-36.80918925,174.73057465, ONEWA RD,-36.80902357,174.729157,4 AORANGI PL
-36.78618205,174.76000415,14 NGAIO ST,-36.85906082,174.814197,9 NGAIO ST
-36.79547453,174.75347778,38 AKORANGA DR,-36.79456108,174.75326892,2 RAUPAPA ST
-36.77378342,174.77450985,5 AUDREY RD,-36.77364278,174.7753288,14 AUDREY RD
-36.7351501,174.70979715,18 BUSHLANDS PARK DR,-36.73505817,174.70917938,14 BUSHLANDS PARK DR
-36.81035635,174.73204233,188 ONEWA RD,-36.80889525,174.72914537,6 AORANGI PL
-36.74494257,174.73452092,11 APOLLO DR,-36.7451603,174.73476235,9 APOLLO DR
-36.8063745,174.7539355, SYLVAN AVE,-36.81050438,174.75351673,55 SYLVAN AVE
-36.81383088,174.72567378,33 RAWENE RD,-36.81525525,174.72557522, RAWENE RD
-36.81525525,174.72557522, RAWENE RD,-36.81428612,174.72550788,39 RAWENE RD
-36.72574402,174.72287243, MANU PL,-36.72615698,174.72088155,12 MANU PL
-36.77743518,174.75791225,137 SHAKESPEARE RD,-36.77716595,174.75402482,52 NILE RD
-36.80809537,174.75411933,78 SYLVAN AVE,-36.8055665,174.75419848,3 MCBREEN AVE
-36.81012632,174.72735448,260 ONEWA RD,-36.80861375,174.7291286,10 aorangi pl
-36.78669207,174.76365273,11 KOWHAI ST,-36.7864822,174.76137138,35 LAKE PUPUKE DR
-36.79547453,174.75347778,38 AKORANGA DR,-36.79365152,174.75399325,9 KITEWAO ST
-36.73052458,174.72060553, BALLYBOE PL,-36.73052458,174.72060553, BALLYBOE PL
-36.76200863,174.74293262,100 BECROFT DR,-36.76152015,174.74431967,7 LONGWOOD PL
-36.7500174,174.69789917, PARKHEAD PL,-36.7500174,174.69789917, PARKHEAD PL
-36.9047556,174.68741488,3026 GREAT NORTH RD,-36.90304235,174.68743748, STOCK ST
-36.89625023,174.63228277,18 SERWAYNE PL,-36.90036793,174.63110113,50 SEYMOUR RD
-36.81761175,174.62924515, LAGOON WAY,-36.81761175,174.62924515, LAGOON WAY
-36.81761175,174.62924515, LAGOON WAY,-36.8140538,174.63660647,3 LAGOON WAY
-36.95164033,174.66345933,OPP 105 TANEKAHA RD,-36.95193997,174.66426498,82 TANEKAHA RD
-36.8140538,174.63660647,3 LAGOON WAY,-36.81332138,174.63712152,42 WESTPARK DR
-36.81423142,174.63651215,5 LAGOON WAY,-36.81332138,174.63712152,42 WESTPARK DR
-36.81425488,174.63688235,12 LAGOON WAY,-36.81308382,174.63685018,38 WESTPARK DR
-36.8795495,174.64859725, DAWN PL,-36.8795495,174.64859725, DAWN PL
-36.89270157,174.68959687, ROSEBANK RD,-36.89270157,174.68959687, ROSEBANK RD
-36.81084333,174.64284037, CLEARWATER COVE,-36.81046587,174.63968708,172 WISELEY RD
-36.89937812,174.70029937,14 DONEGAL ST,-36.90008587,174.700345,22 DONEGAL ST
-36.87396447,174.6319232, MILLSTREAM DR,-36.87340047,174.63256843,47 MILLSTREAM DR
-36.91907872,174.69744372,45 BOLTON ST,-36.91897697,174.69928862,19 BOLTON ST
-36.87874592,174.65375735, DIVICH AVE,-36.87874592,174.65375735, DIVICH AVE
-36.87361182,174.75880038, VIEW RD,-36.90795203,174.95098355,7 VIEW RD
-36.88833327,174.68312077, AVONDALE RD,-36.88833327,174.68312077, AVONDALE RD
-36.80037023,174.65400667,4 VAZEY WAY,-36.80037023,174.65400667,4 VAZEY WAY
-36.86741713,174.63249043,34 WOODFORD AVE,-36.86763095,174.6347807,58 WOODFORD AVE
-36.91656467,174.68383148, ISLINGTON AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.8003081,174.65429548,1 VAZEY WAY,-36.8005396,174.65409535,5 NGAROMA HOUSE DR
-36.90972422,174.65245153, GLENVIEW RD,-36.90972422,174.65245153, GLENVIEW RD
-36.89974842,174.69615282,2080 GREAT NORTH RD,-36.90644633,174.68302423,40 DELTA AVE
-36.89985365,174.69604222,2082 GREAT NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.889761,174.69664695, GREAT NORTH RD,-36.90543573,174.6835011,48 DELTA AVE
-36.88816602,174.79066348,161 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-36.88502395,174.91385452,16 PRIESTLEY DR,-36.93957762,174.89184393,61 CROOKS RD
-36.96136462,174.93620253, WOOLASTON PL,-36.96136462,174.93620253, WOOLASTON PL
-36.97648472,174.81196565,541 MASSEY RD,-36.9767921,174.8090655,5 DUGGAN AVE
-36.89119335,174.91476055, MARENDELLAS DR,-36.93957762,174.89184393,61 CROOKS RD
-37.01743777,174.88758837, JELLICOE RD,-37.01853197,174.88839238,16 JELLICOE RD
-36.88208857,174.89664302,31 COMPASS POINT WAY,-36.93957762,174.89184393,61 CROOKS RD
-36.97260608,174.8510178,192 SHIRLEY RD,-36.97260608,174.8510178,192 SHIRLEY RD
-36.98627997,174.86342228,121 PUHINUI RD,-36.93957762,174.89184393,61 CROOKS RD
-36.89499178,174.76654228, ONSLOW AVE,-36.93957762,174.89184393,61 CROOKS RD
-36.97385853,174.78043915,16 ANDREW BAXTER DR,-36.93957762,174.89184393,61 CROOKS RD
-36.9645651,174.92901405,21 STAMFORD CRES,-36.96493423,174.92931493,12 STAMFORD CRES
-36.97119918,174.85605722, KOLMAR RD,-36.97778378,174.85440568, NORFOLK PL
-36.977673,174.86802857, BIRDWOOD AVE,-36.977673,174.86802857, BIRDWOOD AVE
-36.97389606,174.86083158, SUTTON CRES,-36.93957762,174.89184393,61 CROOKS RD
-36.97018377,174.9159709,OPP 15 KERRYKEEL DR,-36.93957762,174.89184393,61 CROOKS RD
-36.96822243,174.93273262,5 AZZURRO WAY,-36.96835905,174.9326794,3 AZZURRO WAY
-37.01515867,174.89236457, GREAT SOUTH RD,-37.01340237,174.89318608,5 GRANDE VUE RD
-36.96532815,174.85658435,37 GREAT SOUTH RD,-37.01340237,174.89318608,5 GRANDE VUE RD
-36.87813993,174.7800933,33 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-36.98977167,174.84834738, MILAN RD,-36.98977167,174.84834738, MILAN RD
-37.01243777,174.89067615,51 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-36.89195952,174.7958142,231 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-37.01478038,174.88537522,14 STURDEE RD,-37.01298788,174.88452792, STURDEE RD
-36.948746,174.81632187,176 FAVONA RD,-36.95126602,174.80427188, FAVONA RD
-36.88757397,174.7470718, DOMINION RD,-36.93957762,174.89184393,61 CROOKS RD
-36.97717152,174.91567892,1 BALLYHOLEY DR,-36.93957762,174.89184393,61 CROOKS RD
-36.99255853,174.86204715, CAVENDISH DR,-36.93957762,174.89184393,61 CROOKS RD
-36.96616903,174.78554748,30 KIRKBRIDE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8949061,174.92275067, RIDGE RD,-36.89533418,174.9275199, WATERLOO ST
-37.01506273,174.87512092,175 RUSSELL RD,-36.93957762,174.89184393,61 CROOKS RD
-37.00074735,174.92435642,24 MARWAN CRESCENT,-36.93957762,174.89184393,61 CROOKS RD
-36.87814288,174.78096408,80 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-36.91140247,174.87420677,3 WILLIAM ROBERTS RD,-36.91140247,174.87420677,3 WILLIAM ROBERTS RD
-36.93957762,174.89184393,61 CROOKS RD,-36.95436989,174.80582805,10/36 TE MOTU WAY
-36.87689002,174.77933767,50 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-36.98587355,174.87828913,8 RYAN PL,-36.93957762,174.89184393,61 CROOKS RD
-36.9779444,174.85268255, RANGITOTO RD,-36.93957762,174.89184393,61 CROOKS RD
-36.8460376,174.76871477,14 GORE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85239747,174.77080463,8 GRAFTON RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85654857,174.76655048,2 WHITAKER PL,-36.8646979,174.759153,230 SYMONDS ST
-36.84970607,174.74499422,46 ARTHUR ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8490829,174.74379628,286 PONSONBY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8581499,174.76200207,76 KARANGAHAPE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85706322,174.76147495,427 QUEEN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85763962,174.75740872,327 KARANGAHAPE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8580655,174.74939273,82 PONSONBY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.9044462,174.76928935,16 LIVERPOOL ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85762072,174.75961202,211 KARANGAHAPE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84141063,174.75740637,10 JELLICOE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84199582,174.75725567,11 MADDEN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85175717,174.78725345,opp JUDGES BAY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84977586,174.76322916,128 ALBERT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84571518,174.76335872,52 SWANSON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86282305,174.78141987,524 PARNELL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85071458,174.75064998,21 GWILLIAM PL,-36.8646979,174.759153,230 SYMONDS ST
-36.89154388,174.70763613,1147 NEW NORTH RD,-36.89359967,174.70742868,7 ENNISMORE RD
-36.86758735,174.71699688,3 PASADENA AVE,-36.86685168,174.71764567, PASADENA AVE
-36.9132599,174.8466925, MATANGI RD,-36.9132599,174.8466925, MATANGI RD
-36.86592815,174.75804052,81 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.91347382,174.72813542,2/449 RICHARDSON RD,-36.91142968,174.72661147,411 RICHARDSON RD
-36.89270162,174.73632373,583 SANDRINGHAM RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88952698,174.71340728,58 ALLENDALE RD,-36.88983212,174.71306563,60 ALLENDALE RD
-36.89151333,174.73557567,20 CARRIE ST,-36.89143015,174.73502163,3 KITCHENER RD
-36.91285615,174.84774503,17 MATANGI RD,-36.93957762,174.89184393,61 CROOKS RD
-36.87778203,174.74471543, BURNLEY TCE,-36.87778203,174.74471543, BURNLEY TCE
-36.88949757,174.74681942,672 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88091175,174.7747123,8 DOMETT AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.91262303,174.75513927,41A HAYR RD,-36.91194318,174.75473503, HAYR RD
-36.85831877,174.73169788,6 HAKANOA ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86859742,174.74693268,29B NEW BOND ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90773578,174.79199628, MOATA RD,-36.90932358,174.79413417,1A NGATIAWA ST
-36.89767888,174.74594578,OPP 12 ROSEDALE AVE,-36.89778252,174.74581252,OPP 14 ROSEDALE AVE
-36.8477545,174.8291564, TAMAKI DR,-36.8508414,174.84551038,287 TAMAKI DR
-36.87504745,174.79968652, CHATFIELD PL,-36.87532377,174.79853835,97 VICTORIA AVE
-36.91461712,174.75978698,80 HILLSBOROUGH RD,-36.93193615,174.73356788, HILLSBOROUGH RD
-36.90732997,174.74994693,460 MOUNT ALBERT RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89193422,174.70718717,1155 NEW NORTH RD,-36.89469225,174.70939203, ENNISMORE RD
-36.90325782,174.71534958,12 WHITTLE PL,-36.90307923,174.71571772,14 WHITTLE PL
-36.88104818,174.76507448,92 OWENS RD,-36.88087593,174.76513643,90 OWENS RD
-36.887566,174.75321117,39 MEWBURN AVE,-36.8868879,174.75257097, BALMER LN
-36.90794012,174.74098875,1318 DOMINION RD,-36.78023745,174.65290412,2 COLEMAN AVE
-36.90677323,174.75915482,938 MOUNT EDEN RD,-36.9058395,174.7610511,4 KINGSWAY
-36.90696372,174.75912983,940 MOUNT EDEN RD,-36.90583983,174.76124133,2 KINGSWAY
-36.90472193,174.75941157,922 MOUNT EDEN RD,-36.90415938,174.75912933,2 KIMIORA ST
-36.90306027,174.7599738, MOUNT EDEN RD,-36.90360832,174.75857318, KIMIORA ST
-36.92128515,174.80113638,256 CHURCH ST,-36.92044725,174.80159598,7 MALVERN RD
-36.90318988,174.77135992,43 PAH RD,-36.9032871,174.77045005,7 FAIRHOLME AVE
-36.86422743,174.79959887,81 SHORE RD,-36.8641594,174.79883703,75 SHORE RD
-36.90268997,174.72414207, STODDARD RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.88464067,174.77212533, RANFURLY RD,-36.99042457,174.86199115,36 RANFURLY RD
-36.87355293,174.7558394,3a HOROEKA AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.8990167,174.70366095,28 METHUEN RD,-36.89880213,174.70246043,12 METHUEN RD
-36.8414569,174.74049905,23a EMMETT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90128102,174.82850507,118 PANORAMA RD,-36.90132775,174.82864983,116 PANORAMA RD
-36.92369172,174.84980192,11 HOTUNUI DR,-36.92326315,174.85038372,2 HOTUNUI DR
-36.90817447,174.82751807, BAILEY RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.86419183,174.77939578,3 BROADWAY,-36.8646979,174.759153,230 SYMONDS ST
-36.94546647,174.8491965,77 HUTTON ST,-36.94134448,174.8476666, HUTTON ST
-36.8674802,174.83665048,120 GOWING DR,-36.87134067,174.83230762, GOWING DR
-36.82199983,174.79881548,9 EMPIRE RD,-36.82199983,174.79881548,9 EMPIRE RD
-36.88608943,174.74635955,7 DUNBAR RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88000345,174.81128852,4 UPLAND RD,-36.88000345,174.81128852,4 UPLAND RD
-36.90177172,174.70153892,216 BLOCKHOUSE BAY RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.85972733,174.86760192,72 RIDDELL RD,-36.8596103,174.86715373,60 RIDDELL RD
-36.92084088,174.85132838,6 GABADOR PL,-36.9642013,174.88523462,30 FISHER CRES
-36.89138332,174.77068088,48 THE DRIVE,-36.89142087,174.77033428,53 THE DRIVE
-36.88073988,174.7651817,88 OWENS RD,-36.88003332,174.7660265,78 OWENS RD
-36.86980992,174.77659707,3 EDEN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.88096025,174.75866347,12 ASHTON RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84106668,174.73936623,32 SARSFIELD ST,-36.84081097,174.73911577,37 SARSFIELD ST
-36.90554378,174.82467633, MONIER PL,-36.90554378,174.82467633, MONIER PL
-36.88696903,174.79089855,26 OTAHURI CRES,-36.8646979,174.759153,230 SYMONDS ST
-36.87688242,174.75055915,263 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85857265,174.74479627, ROSE RD,-36.85835697,174.74366693,55 ROSE RD
-36.85857265,174.74479627, ROSE RD,-36.85834422,174.74328708,57 ROSE RD
-36.8539397,174.73464913, RICHMOND RD,-36.85854488,174.74496193,34 ROSE RD
-36.8539397,174.73464913, RICHMOND RD,-36.85822968,174.74520317,39 ROSE RD
-36.85731178,174.74579928, SCANLAN ST,-36.85854267,174.74547597,26 ROSE RD
-36.85731178,174.74579928, SCANLAN ST,-36.85851363,174.74537947,28 ROSE RD
-36.85857265,174.74479627, ROSE RD,-36.85847307,174.74594963,24 ROSE RD
-36.89980742,174.75927795,24 REWA RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86246377,174.71880592,99 MOTIONS RD,-36.86246377,174.71880592, MOTIONS RD
-36.8754445,174.75862068,18 BELLEVUE RD,-36.8746338,174.75636707, BELLEVUE RD
-36.82179658,174.79980367,8 EMPIRE RD,-36.82179658,174.79980367,8 EMPIRE RD
-36.88073988,174.7651817,88 OWENS RD,-36.87860047,174.77157547, OWENS RD
-36.87778203,174.74471543, BURNLEY TCE,-36.87757162,174.74155795,109 BURNLEY TCE
-36.8792185,174.74086428,91 PAICE AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.87350912,174.75351272,10 ALDERLEY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89449898,174.74608508,130 SHACKLETON RD,-36.89682538,174.7567638, SHACKLETON RD
-36.87932545,174.74153808,83 PAICE AVE,-36.8811855,174.7485794, PAICE AVE
-36.88916152,174.76451105,21 ABERFOYLE ST,-36.88988292,174.76549253, ABERFOYLE ST
-36.86549683,174.76213937, BURLEIGH ST,-36.8654946,174.7624445,14 BURLEIGH ST
-36.96536428,174.88063713,3 BOND ST,-36.87025595,174.74718567, BOND ST
-36.9003861,174.73862912,32 LOUVAIN AVE,-36.9003861,174.73862912,32 LOUVAIN AVE
-36.88799787,174.76141973,4 PENCARROW AVE,-36.88849435,174.76396168, PENCARROW AVE
-36.91194318,174.75473503, HAYR RD,-36.9109449,174.75602007,16 HAYR RD
-36.90805308,174.835798,9A MCRAE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89019122,174.74543798, CARMEN AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.9028577,174.80374003,27 ROCKFIELD RD,-36.90468302,174.80227112,27 ALIFORD AVE
-36.90598408,174.8050108,42 ROCKFIELD RD,-36.90903711,174.80165669,63 ORANGA AVE
-36.88987573,174.72978512,89A HAVERSTOCK RD,-36.88987573,174.72978512,89A HAVERSTOCK RD
-36.8606314,174.83372297,2 THATCHER ST,-36.86164383,174.83352218,14 THATCHER ST
-36.87767855,174.74011797,4 ETHEL ST,-36.87767855,174.74011797,4 ETHEL ST
-36.90051862,174.75859578,852 MOUNT EDEN RD,-36.90124777,174.75695395, ROSKILL WAY
-36.91333583,174.72908122,484 RICHARDSON RD,-36.91244103,174.72966595,16 MARION AVE
-36.8695195,174.8223692,36 BONNIE BRAE RD,-36.86966338,174.82231835,34 BONNIE BRAE RD
-37.01172318,174.89134193,45 GREAT SOUTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89717483,174.77401085,538 MANUKAU RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87728995,174.71936065,11 MARGARET AVE,-36.87247268,174.81279815,18 MARTIN AVE
-36.8699032,174.73497432,50 FINCH ST,-36.8699032,174.73497432,50 FINCH ST
-36.8999021,174.77765057,31 GOLF RD,-36.89925143,174.77627285,18 GOLF RD
-36.89084992,174.79189148,6 TAWERA RD,-36.89033833,174.79126527,14 TAWERA RD
-36.94211295,174.84769443,52 AVENUE RD,-36.94207637,174.84944258, AVENUE RD
-36.88197463,174.77565457,195 MANUKAU RD,-36.88083625,174.77445722,10 DOMETT AVE
-36.88585747,174.74523633, DUNBAR RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8857044,174.75679028,42 WOODSIDE RD,-36.88566548,174.75661247,44 WOODSIDE RD
-36.86766202,174.82450782,56 TAHAPA CRES,-36.86772647,174.82491368,52A TAHAPA CRES
-36.92854643,174.74425265,35 WHITMORE RD,-36.92841102,174.74429317,33 WHITMORE RD
-36.88504602,174.80146928,47 ASCOT AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.9622331,174.85187485,19 GRANGE RD,-36.9622331,174.85187485,19 GRANGE RD
-36.89992272,174.56890208,44 MOUNTAIN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88757397,174.7470718, DOMINION RD,-36.888685,174.74921798, ROCKLANDS AVE
-36.92941937,174.71803332,5 FLAVIA PL,-36.92955562,174.71852422,61 THE AVENUE
-36.90478072,174.73478217,33 DENNY AVE,-36.90478072,174.73478217,33 DENNY AVE
-36.88182102,174.77385943,11 BRACKEN AVE,-36.88178018,174.77363955,13 BRACKEN AVE
-36.87207712,174.74129092,5 KINGSLAND AVE,-36.87207712,174.74129092,5 KINGSLAND AVE
-36.89243402,174.77298765,12A QUEEN MARY AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.8659387,174.86012073,14 MOUNT TAYLOR DR,-36.8661168,174.85982648,10 MOUNT TAYLOR DR
-36.8765966,174.74480463, REIMERS AVE,-36.8765008,174.74632678,36 BELLWOOD AVE
-36.90712433,174.83292492,4 RUAWAI RD,-36.9087254,174.83258267, RUAWAI RD
-36.9152802,174.70894443,194 WHITNEY ST,-36.90959792,174.70895758, WHITNEY ST
-36.90057212,174.89501342,25 PARK AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.85478162,174.73695887,198 RICHMOND RD,-36.8646979,174.759153,230 SYMONDS ST
-36.90724612,174.74063135,1059 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84491532,174.73606657,1 SENTINEL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84483785,174.73570925,4 SENTINEL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.95173673,174.78698882,51 MOUNTAIN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8646979,174.759153,230 SYMONDS ST,-36.84458047,174.73489115,11 LAWRENCE ST
-36.92878143,174.75434853,3 HOSKINS AVE,-36.92878143,174.75434853,3 HOSKINS AVE
-36.88785773,174.84578268,6 GANLEY TCE,-36.8646979,174.759153,230 SYMONDS ST
-36.89997,174.82384698, HARRISON RD,-36.89997,174.82384698, HARRISON RD
-36.8663262,174.74222262,390 GREAT NORTH RD,-36.86703843,174.74957892,20 MOSTYN ST
-36.84208128,174.73537123, SENTINEL RD,-36.84316593,174.73517527,34 SENTINEL RD
-36.84450553,174.73556413,12 SENTINEL RD,-36.8430399,174.73513115,36 SENTINEL RD
-36.85868088,174.7331864,10 TUTANEKAI ST,-36.8646979,174.759153,230 SYMONDS ST
-36.87554802,174.76053427,6 BELLEVUE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87737127,174.8514256,95 FELTON MATHEW AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.86839427,174.75951415, AKIRAHO ST,-36.86839427,174.75951415, AKIRAHO ST
-36.9478594,174.8354913, MARJORIE JAYNE CRES,-36.8646979,174.759153,230 SYMONDS ST
